"Id","X1","X2","CLASS","MIN","INT","MAJ","Actual class safety"
"230.571883,598.021154,MAJ","230.571883","598.021154","MAJ","35","25","0","0"
"530.571883,398.021154,MAJ","530.571883","398.021154","MAJ","35","25","0","0"
"43.071883,131.354488,MAJ","43.071883","131.354488","MAJ","31","20","2","2"
"343.071883,531.354488,MAJ","343.071883","531.354488","MAJ","27","15","4","4"
"193.071883,331.354488,MAJ","193.071883","331.354488","MAJ","31","20","2","2"
"493.071883,42.465599,MAJ","493.071883","42.465599","MAJ","31","20","2","2"
"118.071883,442.465599,MAJ","118.071883","442.465599","MAJ","31","20","2","2"
"418.071883,242.465599,MAJ","418.071883","242.465599","MAJ","27","15","4","4"
"568.071883,575.798932,MAJ","568.071883","575.798932","MAJ","31","20","2","2"
"24.321883,375.798932,MAJ","24.321883","375.798932","MAJ","35","25","0","0"
"174.321883,509.132265,MAJ","174.321883","509.132265","MAJ","35","25","0","0"
"474.321883,309.132265,MAJ","474.321883","309.132265","MAJ","35","25","0","0"
"99.321883,12.835969,MAJ","99.321883","12.835969","MAJ","35","25","0","0"
"249.321883,212.835969,MAJ","249.321883","212.835969","MAJ","20","12","7","7"
"549.321883,146.169302,MAJ","549.321883","146.169302","MAJ","35","25","0","0"
"61.821883,546.169302,MAJ","61.821883","546.169302","MAJ","27","15","4","4"
"211.821883,79.502636,MAJ","211.821883","79.502636","MAJ","14","16","9","9"
"511.821883,479.502636,MAJ","511.821883","479.502636","MAJ","31","20","2","2"
"136.821883,279.502636,MAJ","136.821883","279.502636","MAJ","35","25","0","0"
"436.821883,57.280413,MAJ","436.821883","57.280413","MAJ","35","25","0","0"
"286.821883,457.280413,MAJ","286.821883","457.280413","MAJ","23","10","6","6"
"586.821883,257.280413,MAJ","586.821883","257.280413","MAJ","35","25","0","0"
"14.946883,190.613747,MAJ","14.946883","190.613747","MAJ","35","25","0","0"
"314.946883,590.613747,MAJ","314.946883","590.613747","MAJ","35","25","0","0"
"164.946883,390.613747,MAJ","164.946883","390.613747","MAJ","35","25","0","0"
"464.946883,123.94708,MAJ","464.946883","123.94708","MAJ","27","15","4","4"
"89.946883,523.94708,MAJ","89.946883","523.94708","MAJ","31","20","2","2"
"239.946883,35.058191,MAJ","239.946883","35.058191","MAJ","35","25","0","0"
"539.946883,435.058191,MAJ","539.946883","435.058191","MAJ","35","25","0","0"
"52.446883,235.058191,MAJ","52.446883","235.058191","MAJ","35","25","0","0"
"202.446883,568.391525,MAJ","202.446883","568.391525","MAJ","35","25","0","0"
"502.446883,368.391525,MAJ","502.446883","368.391525","MAJ","35","25","0","0"
"127.446883,101.724858,MAJ","127.446883","101.724858","MAJ","31","20","2","2"
"427.446883,501.724858,INT","427.446883","501.724858","INT","19","5","8","5"
"577.446883,2.959426,MAJ","577.446883","2.959426","MAJ","35","25","0","0"
"33.696883,402.959426,MAJ","33.696883","402.959426","MAJ","35","25","0","0"
"333.696883,202.959426,MAJ","333.696883","202.959426","MAJ","3","8","14","14"
"483.696883,536.292759,MAJ","483.696883","536.292759","MAJ","28","22","3","3"
"108.696883,336.292759,MAJ","108.696883","336.292759","MAJ","28","22","3","3"
"408.696883,69.626092,MAJ","408.696883","69.626092","MAJ","21","19","6","6"
"258.696883,469.626092,MAJ","258.696883","469.626092","MAJ","20","12","7","7"
"558.696883,269.626092,MAJ","558.696883","269.626092","MAJ","28","22","3","3"
"71.196883,47.40387,MAJ","71.196883","47.40387","MAJ","28","22","3","3"
"221.196883,247.40387,MAJ","221.196883","247.40387","MAJ","20","12","7","7"
"521.196883,180.737204,MAJ","521.196883","180.737204","MAJ","28","22","3","3"
"146.196883,580.737204,MAJ","146.196883","580.737204","MAJ","24","17","5","5"
"446.196883,380.737204,INT","446.196883","380.737204","INT","16","7","9","7"
"596.196883,514.070537,MAJ","596.196883","514.070537","MAJ","28","22","3","3"
"3.228133,314.070537,MAJ","3.228133","314.070537","MAJ","28","22","3","3"
"303.228133,25.181648,MAJ","303.228133","25.181648","MAJ","28","22","3","3"
"153.228133,425.181648,MAJ","153.228133","425.181648","MAJ","28","22","3","3"
"453.228133,225.181648,MAJ","453.228133","225.181648","MAJ","28","22","3","3"
"78.228133,158.514981,MAJ","78.228133","158.514981","MAJ","21","19","6","6"
"378.228133,558.514981,MAJ","378.228133","558.514981","MAJ","21","19","6","6"
"228.228133,358.514981,INT","228.228133","358.514981","INT","16","7","9","7"
"528.228133,91.848315,MAJ","528.228133","91.848315","MAJ","21","19","6","6"
"40.728133,491.848315,MAJ","40.728133","491.848315","MAJ","21","19","6","6"
"190.728133,17.774241,MAJ","190.728133","17.774241","MAJ","21","19","6","6"
"490.728133,417.774241,MAJ","490.728133","417.774241","MAJ","21","19","6","6"
"115.728133,217.774241,MAJ","115.728133","217.774241","MAJ","31","20","2","2"
"265.728133,551.107574,MAJ","265.728133","551.107574","MAJ","31","20","2","2"
"565.728133,351.107574,MAJ","565.728133","351.107574","MAJ","31","20","2","2"
"21.978133,84.440907,MAJ","21.978133","84.440907","MAJ","31","20","2","2"
"321.978133,484.440907,INT","321.978133","484.440907","INT","19","5","8","5"
"171.978133,284.440907,MAJ","171.978133","284.440907","MAJ","31","20","2","2"
"471.978133,62.218685,MAJ","471.978133","62.218685","MAJ","31","20","2","2"
"96.978133,462.218685,MAJ","96.978133","462.218685","MAJ","31","20","2","2"
"396.978133,262.218685,MAJ","396.978133","262.218685","MAJ","23","10","6","6"
"246.978133,195.552018,MAJ","246.978133","195.552018","MAJ","10","11","11","11"
"546.978133,595.552018,MAJ","546.978133","595.552018","MAJ","31","20","2","2"
"59.478133,395.552018,MAJ","59.478133","395.552018","MAJ","31","20","2","2"
"209.478133,528.885352,MAJ","209.478133","528.885352","MAJ","31","20","2","2"
"509.478133,328.885352,MAJ","509.478133","328.885352","MAJ","31","20","2","2"
"134.478133,39.996463,MAJ","134.478133","39.996463","MAJ","31","20","2","2"
"584.478133,173.329796,MAJ","584.478133","173.329796","MAJ","31","20","2","2"
"12.603133,573.329796,MAJ","12.603133","573.329796","MAJ","31","20","2","2"
"162.603133,106.66313,MAJ","162.603133","106.66313","MAJ","24","17","5","5"
"462.603133,506.66313,MAJ","462.603133","506.66313","MAJ","31","20","2","2"
"87.603133,306.66313,MAJ","87.603133","306.66313","MAJ","31","20","2","2"
"387.603133,10.366833,MAJ","387.603133","10.366833","MAJ","31","20","2","2"
"237.603133,410.366833,MAJ","237.603133","410.366833","MAJ","23","10","6","6"
"537.603133,210.366833,MAJ","537.603133","210.366833","MAJ","31","20","2","2"
"50.103133,143.700167,MAJ","50.103133","143.700167","MAJ","31","20","2","2"
"350.103133,543.700167,MAJ","350.103133","543.700167","MAJ","31","20","2","2"
"200.103133,343.700167,MAJ","200.103133","343.700167","MAJ","31","20","2","2"
"500.103133,77.0335,MAJ","500.103133","77.0335","MAJ","31","20","2","2"
"125.103133,477.0335,MAJ","125.103133","477.0335","MAJ","31","20","2","2"
"425.103133,277.0335,MAJ","425.103133","277.0335","MAJ","23","10","6","6"
"275.103133,54.811278,MAJ","275.103133","54.811278","MAJ","17","14","8","8"
"575.103133,454.811278,MAJ","575.103133","454.811278","MAJ","31","20","2","2"
"31.353133,254.811278,MAJ","31.353133","254.811278","MAJ","31","20","2","2"
"181.353133,588.144611,MAJ","181.353133","588.144611","MAJ","27","15","4","4"
"481.353133,388.144611,MAJ","481.353133","388.144611","MAJ","21","19","6","6"
"473.9217,544.302873,MIN","473.9217","544.302873","MIN","35","25","0","35"
"98.9217,344.302873,MIN","98.9217","344.302873","MIN","35","25","0","35"
"248.9217,477.636206,MIN","248.9217","477.636206","MIN","35","25","0","35"
"548.9217,277.636206,MIN","548.9217","277.636206","MIN","35","25","0","35"
"61.4217,55.413984,MIN","61.4217","55.413984","MIN","35","25","0","35"
"361.4217,455.413984,MIN","361.4217","455.413984","MIN","15","0","10","15"
"211.4217,255.413984,MIN","211.4217","255.413984","MIN","35","25","0","35"
"511.4217,188.747317,MIN","511.4217","188.747317","MIN","35","25","0","35"
"136.4217,588.747317,MIN","136.4217","588.747317","MIN","31","20","2","31"
"436.4217,388.747317,MIN","436.4217","388.747317","MIN","19","5","8","19"
"586.4217,522.080651,MIN","586.4217","522.080651","MIN","35","25","0","35"
"14.5467,322.080651,MIN","14.5467","322.080651","MIN","35","25","0","35"
"314.5467,33.191762,MIN","314.5467","33.191762","MIN","35","25","0","35"
"164.5467,433.191762,MIN","164.5467","433.191762","MIN","35","25","0","35"
"464.5467,233.191762,MIN","464.5467","233.191762","MIN","35","25","0","35"
"89.5467,166.525095,MIN","89.5467","166.525095","MIN","28","22","3","28"
"85.772102,170.870882,MIN","85.772102","170.870882","MIN","28","22","3","28"
"389.5467,566.525095,MIN","389.5467","566.525095","MIN","28","22","3","28"
"383.605702,551.924788,MIN","383.605702","551.924788","MIN","28","22","3","28"
"239.5467,366.525095,MIN","239.5467","366.525095","MIN","12","2","11","12"
"246.647726,373.360775,MIN","246.647726","373.360775","MIN","12","2","11","12"
"539.5467,99.858428,MIN","539.5467","99.858428","MIN","28","22","3","28"
"530.791698,87.175432,MIN","530.791698","87.175432","MIN","28","22","3","28"
"52.0467,499.858428,MIN","52.0467","499.858428","MIN","28","22","3","28"
"57.028732,499.070299,MIN","57.028732","499.070299","MIN","28","22","3","28"
"352.0467,299.858428,MIN","352.0467","299.858428","MIN","12","2","11","12"
"357.306184,296.747034,MIN","357.306184","296.747034","MIN","12","2","11","12"
"202.0467,0.818648,MIN","202.0467","0.818648","MIN","28","22","3","28"
"171.838289,1.762216,MIN","171.838289","1.762216","MIN","28","22","3","28"
"502.0467,400.818648,MIN","502.0467","400.818648","MIN","28","22","3","28"
"488.151812,395.00489,MIN","488.151812","395.00489","MIN","28","22","3","28"
"127.0467,200.818648,INT","127.0467","200.818648","INT","35","25","0","25"
"427.0467,134.151981,INT","427.0467","134.151981","INT","13","9","10","9"
"277.0467,534.151981,INT","277.0467","534.151981","INT","35","25","0","25"
"577.0467,334.151981,INT","577.0467","334.151981","INT","35","25","0","25"
"33.2967,67.485315,INT","33.2967","67.485315","INT","35","25","0","25"
"183.2967,267.485315,INT","183.2967","267.485315","INT","35","25","0","25"
"483.2967,45.263092,INT","483.2967","45.263092","INT","35","25","0","25"
"108.2967,445.263092,INT","108.2967","445.263092","INT","35","25","0","25"
"408.2967,245.263092,INT","408.2967","245.263092","INT","31","20","2","20"
"258.2967,178.596426,INT","258.2967","178.596426","INT","7","13","12","13"
"558.2967,578.596426,INT","558.2967","578.596426","INT","35","25","0","25"
"70.7967,378.596426,INT","70.7967","378.596426","INT","35","25","0","25"
"370.7967,111.929759,INT","370.7967","111.929759","INT","21","19","6","19"
"220.7967,511.929759,INT","220.7967","511.929759","INT","35","25","0","25"
"520.7967,311.929759,INT","520.7967","311.929759","INT","35","25","0","25"
"145.7967,23.04087,INT","145.7967","23.04087","INT","35","25","0","25"
"595.7967,156.374204,INT","595.7967","156.374204","INT","35","25","0","25"
"2.82795,556.374204,INT","2.82795","556.374204","INT","35","25","0","25"
"152.82795,89.707537,INT","152.82795","89.707537","INT","35","25","0","25"
"77.82795,289.707537,INT","77.82795","289.707537","INT","35","25","0","25"
"377.82795,15.633463,INT","377.82795","15.633463","INT","35","25","0","25"
"527.82795,215.633463,INT","527.82795","215.633463","INT","35","25","0","25"
"40.32795,148.966796,INT","40.32795","148.966796","INT","35","25","0","25"
"340.32795,548.966796,INT","340.32795","548.966796","INT","35","25","0","25"
"190.32795,348.966796,INT","190.32795","348.966796","INT","35","25","0","25"
"490.32795,82.300129,INT","490.32795","82.300129","INT","35","25","0","25"
"115.32795,482.300129,INT","115.32795","482.300129","INT","35","25","0","25"
"265.32795,60.077907,INT","265.32795","60.077907","INT","21","19","6","19"
"565.32795,460.077907,INT","565.32795","460.077907","INT","35","25","0","25"
"21.57795,260.077907,INT","21.57795","260.077907","INT","35","25","0","25"
"321.57795,193.411241,INT","321.57795","193.411241","INT","10","11","11","11"
"312.643316,184.098827,INT","312.643316","184.098827","INT","3","8","14","8"
"171.57795,593.411241,INT","171.57795","593.411241","INT","31","20","2","20"
"158.734936,595.521452,INT","158.734936","595.521452","INT","24","17","5","17"
"96.57795,126.744574,INT","96.57795","126.744574","INT","31","20","2","20"
"102.4874,111.346629,INT","102.4874","111.346629","INT","31","20","2","20"
"546.57795,37.855685,INT","546.57795","37.855685","INT","31","20","2","20"
"558.447723,46.296281,INT","558.447723","46.296281","INT","31","20","2","20"
"59.07795,437.855685,INT","59.07795","437.855685","INT","31","20","2","20"
"64.203546,428.445151,INT","64.203546","428.445151","INT","31","20","2","20"
"209.07795,171.189018,INT","209.07795","171.189018","INT","17","14","8","14"
"220.454405,159.968842,INT","220.454405","159.968842","INT","3","8","14","8"
"509.07795,571.189018,INT","509.07795","571.189018","INT","31","20","2","20"
"521.164874,564.247,INT","521.164874","564.247","INT","31","20","2","20"
"134.07795,371.189018,INT","134.07795","371.189018","INT","31","20","2","20"
"132.902255,393.308471,INT","132.902255","393.308471","INT","31","20","2","20"
"434.07795,104.522352,INT","434.07795","104.522352","INT","20","12","7","12"
"427.433349,91.236902,INT","427.433349","91.236902","INT","17","14","8","14"
"12.20295,8.226055,INT","12.20295","8.226055","INT","31","20","2","20"
"2.256063,12.448085,INT","2.256063","12.448085","INT","31","20","2","20"
"162.20295,208.226055,INT","162.20295","208.226055","INT","31","20","2","20"
"179.931686,210.177834,INT","179.931686","210.177834","INT","31","20","2","20"
"462.20295,141.559389,INT","462.20295","141.559389","INT","31","20","2","20"
"449.815966,135.847541,INT","449.815966","135.847541","INT","27","15","4","15"
"87.20295,541.559389,INT","87.20295","541.559389","INT","31","20","2","20"
"80.926919,558.336026,INT","80.926919","558.336026","INT","31","20","2","20"
"237.20295,74.892722,INT","237.20295","74.892722","INT","10","11","11","11"
"244.026797,77.742187,INT","244.026797","77.742187","INT","10","11","11","11"
"537.20295,474.892722,INT","537.20295","474.892722","INT","31","20","2","20"
"552.750874,487.594221,INT","552.750874","487.594221","INT","31","20","2","20"
